abandonment.n.01	the act of giving something up	GIVE-UP_ABOLISH_ABANDON	1	CHANGE_SWITCH	1	BETRAY	1
sojourn.n.01	a temporary stay (e.g., as a guest)	SPEND-TIME_PASS-TIME	1	VISIT	1
sound.n.02	the subjective sensation of hearing something	EXIST-WITH-FEATURE	1	MAKE-A-SOUND	1	PERFORM	1
spiritualization.n.01	the act of making something spiritual; infusing it with spiritual content	INTERPRET	1	CHANGE-APPEARANCE/STATE	1
spatter.n.01	the noise of something spattering or sputtering explosively	MAKE-A-SOUND	2	SPEAK	1
splat.n.01	a single splash	MAKE-A-SOUND	1	FLATTEN_SMOOTHEN	1
spritz.n.01	a quick squirt of some liquid (usually carbonated water)	SPILL_POUR	1	WET	1
twist.n.09	a jerky pulling movement	MOVE-ONESELF	2	PULL	1
stabilization.n.01	the act of stabilizing something or making it more stable	COMPENSATE	1	STABILIZE_SUPPORT-PHYSICALLY	1
footfall.n.01	the sound of a step of someone walking	GO-FORWARD	1	MOVE-ONESELF	1
storm.n.01	a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning	METEOROLOGICAL	1	AIR	1
surprise.n.02	a sudden unexpected event	CAUSE-MENTAL-STATE	2	ATTACK_BOMB	1
strain.n.01	(physics) deformation of a physical body under the action of applied forces	AFFECT	1	EXTEND	1
slip.n.07	an accidental misstep threatening (or causing) a fall	FALL_SLIDE-DOWN	1	CAUSE-MENTAL-STATE	1
swing.n.03	a sweeping blow or stroke	MOVE-SOMETHING	2	HIT	1
walk.n.01	the act of traveling by foot	TRAVEL	1	GO-FORWARD	1	OVERCOME_SURPASS	1	MOVE-SOMETHING	1
walk.n.04	the act of walking somewhere	TRAVEL	1	GO-FORWARD	1	OVERCOME_SURPASS	1
lacrimation.n.01	shedding tears	CRY	1	WET	1
territorialization.n.01	the act of organizing as a territory	ORGANIZE	1	PUT_APPLY_PLACE_PAVE	1
testing.n.02	an examination of the characteristics of something	RESULT_CONSEQUENCE	1	VERIFY	1
tickle.n.01	a cutaneous sensation often resulting from light stroking	AROUSE_WAKE_ENLIVEN	1	TOUCH	1
tickle.n.02	the act of tickling	AROUSE_WAKE_ENLIVEN	1	TOUCH	1
tide.n.01	the periodic rise and fall of the sea level under the gravitational pull of the moon	MOVE-SOMETHING	1	CARRY_TRANSPORT	1
trample.n.01	the sound of heavy treading or stomping	FLATTEN_SMOOTHEN	1	TRAVEL	1	HURT_HARM_ACHE	1
transformation.n.05	the act of changing in form or shape or appearance	CHANGE-APPEARANCE/STATE	1	CHANGE_SWITCH	1
twang.n.01	a sharp vibrating sound (as of a plucked string)	PERFORM	2	MAKE-A-SOUND	1
undervaluation.n.01	too low a value or price assigned to something	CALCULATE_ESTIMATE	1	OFFEND_DISESTEEM	1
updating.n.01	the act of changing something to bring it up to date (usually by adding something)	AMELIORATE	2	INFORM	1
upgrade.n.03	a reservation that is improved	PROMOTE	1	AMELIORATE	1
vegetation.n.04	inactivity that is passive and monotonous, comparable to the inactivity of plant life	REST	1	EXIST_LIVE	1
volley.n.02	a tennis return made by hitting the ball before it bounces	HIT	1	SHOOT_LAUNCH_PROPEL	1
vulcanization.n.01	process of treating rubber or rubberlike materials with sulphur at great heat to improve elasticity and strength or to harden them	CHANGE-APPEARANCE/STATE	1	CONVERT	1
base_on_balls.n.01	(baseball) an advance to first base by a batter who receives four balls	SCORE	1	GIVE_GIFT	1
puff.n.01	a short light gust of air	CARRY_TRANSPORT	1	SPEAK	1
